date,keywords,count
2013,air-sea gas exchange,2
2013,water-side convection,2
2013,animal welfare,2
2013,cetaceans,2
2013,international whaling commission,2
2013,legislation,2
2013,whales,2
2013,ecological protection,2
2013,niche model,2
2013,piscivorous seabirds,2
2013,trophodynamics,2
2013,time-variable gravity,2
2013,mass variation,2
2013,geocentre,2
2013,global temperature,2
2013,20th century,2
2013,reconstruction,2
2013,"""see-saw"" phenomenon",2
2013,sat,2
2013,air-sea exchange,2
2013,eddy covariance,2
2013,internal boundary layer,2
2013,marine atmospheric boundary layer,2
2013,atmospheric inputs,2
2013,soil chronosequence,2
2013,hainan island,2
2013,chondrichthyes,2
2013,bayesian demographic reconstruction,2
2013,mismatch analysis,2
2013,ancestral area reconstruction,2
2013,arecaceae,2
2013,boreotropical hypothesis,2
2013,diversification rates,2
2013,historical biogeography,2
2013,palmae,2
2013,tropical rain forests,2
2013,ocean subsurface temperature,2
2013,warming pattern,2
2013,global mean ocean temperature,2
2013,life history strategy,2
2013,polar adaptation,2
2013,peracarid crustacean,2
2013,marine benthos,2
2013,seasonal reproduction,2
2013,magnesium,2
2013,depth,2
2013,bryozoans,2
2013,fertilisation,2
2013,larval development,2
2013,larval survival,2
2013,asteroid,2
2013,cold event,2
2013,lower aptian,2
2013,selli oae,2
2013,apulia carbonate platform,2
2013,ionian basin,2
2013,event stratigraphy,2
2013,biosphere-geosphere interactions,2
2013,atmosphere-ocean coupled global climate model,2
2013,satellite altimeter,2
2013,scleractinian,2
2013,hydrogen isotopes,2
2013,n-alkanes,2
2013,black sea,2
2013,messinian,2
2013,conodonts,2
2013,carboniferous,2
2013,epicontinental seas,2
2013,rheic ocean,2
2013,high-resolution analysis,2
2013,solar cycles,2
2013,palynomorphs,2
2013,lake pannon,2
2013,contaminant discharge,2
2013,pocket beach,2
2013,coastal indentation,2
2013,wave attenuation,2
2013,cyclone,2
2013,beach rotation,2
2013,hydrological time series,2
2013,trend analysis,2
2013,glacial retreat,2
2013,decadal cycles,2
2013,synchrony,2
2013,flood pulse,2
2013,mekong,2
2013,export of dissolved organic carbon,2
2013,concentration discharge relations,2
2013,controls on carbon export,2
2013,modeling carbon export,2
2013,linking terrestrial and marine systems,2
2013,salinization,2
2013,seawater intrusion,2
2013,femwater,2
2013,artificial recharging,2
2013,mine,2
2013,new caledonia,2
2013,regional ocean modeling,2
2013,dynamics,2
2013,seasonality,2
2013,inundation area,2
2013,typhoon maemi,2
2013,forecasting system,2
2013,sea level rising,2
2013,hydrodynamic,2
2013,mohid,2
2013,shoreline retreat,2
2013,erosion rates,2
2013,territory lost,2
2013,tropical sea,2
2013,connectivity,2
2013,pristine ecosystems,2
2013,collaborative research,2
2013,carbonate terrains,2
2013,organic carbon fixation,2
2013,remineralization,2
2013,carbonate mineral dissolution,2
2013,carbonate mineral precipitation,2
2013,ocean temperatures,2
2013,arctic warming,2
2013,volcanic climate forcing,2
2013,solar irradiation,2
2013,ocean iron fertilisation,2
2013,iron fertilisation,2
2013,cost,2
2013,ocean carbon storage,2
2013,carbon mitigation,2
2013,loss and damage,2
2013,limits to adaptation,2
2013,slow-onset changes,2
2013,kosrae,2
2013,micronesia,2
2013,vulnerability,2
2013,small-island developing states,2
2013,conchos river basin,2
2013,rea,2
2013,chemical oceanography,2
2013,anthropogenic impacts,2
2013,scientific challenges,2
2013,scyphomedusae,2
2013,biophysical conditions,2
2013,caretta,2
2013,beach erosion,2
2013,coastal development,2
2013,bruun rule,2
2013,hyperiid amphipod,2
2013,arctic marine ecology,2
2013,biogeographic boundaries,2
2013,climate-carbon cycle system,2
2013,earth system model of intermediate complexity,2
2013,parametric uncertainty,2
2013,southwestern north america,2
2013,special feature: sustainability on the us/mexico border,2
2013,stream flow,2
2013,land use,2
2013,oil palm,2
2013,rice,2
2013,subarctic intrusions,2
2013,juvenile,2
2013,echinoid,2
2013,fertilization,2
2013,early development,2
2013,seabird,2
2013,southern australia,2
2013,penguin,2
2013,bioinvasives,2
2013,exploitation,2
2013,offshore mining,2
2013,early warning,2
2013,sustainability,2
2013,south africa,2
2013,impacts,2
2013,phase-shifts,2
2013,inverse model,2
2013,krill,2
2013,ecosystem state change,2
2013,pteropus phaeocephalus,2
2013,p. pelagicus,2
2013,p. insularis,2
2013,p. tokudae,2
2013,mortlock islands,2
2013,chuuk,2
2013,natural history,2
2013,qualitative methods,2
2013,food security,2
2013,indigenous,2
2013,coralline,2
2013,disease,2
2013,outbreak,2
2013,protozoa,2
2013,grazing,2
2013,climate change impacts,2
2013,marine sector,2
2013,resilience assessment,2
2013,resilience indicator,2
2013,cliona orientalis,2
2013,arctic change,2
2013,mackenzie river,2
2013,arctic amplification,2
2013,arctic tern,2
2013,sterna paradisaea,2
2013,activity sensor,2
2013,staging area,2
2013,patagonian shelf,2
2013,weddell sea,2
2013,eddy dynamics,2
2013,wedge-tailed shearwater,2
2013,ardenna pacifica,2
2013,east australia current,2
2013,bay of biscay,2
2013,iberian poleward current (ipc),2
2013,genetic connectivity,2
2013,hybridisation,2
2013,phylogeography,2
2013,environmental sustainability,2
2013,sport events,2
2013,two oceans marathon,2
2013,willingness to pay,2
2013,temperature change,2
2013,dispersal,2
2013,pelagic larval duration,2
2013,samoan archipelago,2
2013,decadal,2
2013,streamflow,2
2013,regional,2
2013,observational,2
2013,coupled regional climate model,2
2013,rapid ice loss events,2
2013,climate scenarios,2
2013,environmental determinants,2
2013,methanotrophs,2
2013,soil methane oxidation,2
2013,methane source,2
2013,virus,2
2013,protists,2
2013,viral production,2
2013,rates of temperature change,2
2013,observation,2
2013,model simulation,2
2013,20th century warming,2
2013,the past millennium,2
2013,sandy beach,2
2013,field data,2
2013,stakeholders,2
2013,index,2
2013,truc vert,2
2013,migratory path,2
2013,large-scale-indices,2
2013,spatial-temporal changes,2
2013,lobster,2
2013,nephrops norvegicus,2
2013,stress,2
2013,homeostasis,2
2013,pollutant,2
2013,immunity,2
2013,arizona,2
2013,high-severity fire,2
2013,new mexico,2
2013,stand-replacing fire,2
2013,tree ring,2
2013,hotspot,2
2013,ocean features,2
2013,aggregations,2
2013,bottom-up processes,2
2013,marine conservation,2
2013,grass,2
2013,mammal,2
2013,coevolution,2
2013,paleosol,2
2013,carbon dioxide removal,2
2013,solar radiation management,2
2013,environment,2
2013,energy,2
2013,glacial state,2
2013,pennsylvanian,2
2013,glacioeustasy,2
2013,co2 climate forcing,2
2013,dugongs,2
2013,sea lions,2
2013,seals,2
2013,survivorship,2
2013,cory's shearwater,2
2013,calonectris diomedea,2
2013,pre-breeding phase,2
2013,foraging plasticity,2
2013,biotelemetry,2
2013,environmental stochasticity,2
2013,consumption,2
2013,nutrient enrichment,2
2013,amblypneustes pallidus,2
2013,amphibolis antarctica,2
2013,warming period definition,2
2013,spring,2
2013,global era40 climate data and echam5 climate predictions,2
2013,canada,2
2013,polar regions,2
2013,patagonian ice sheet,2
2013,termination i,2
2013,melting history,2
2013,al2o3 flux,2
2013,marine sediments,2
2013,co2 hydrates,2
2013,co2 storage,2
2013,portugal,2
2013,sub-seabed sediments,2
2013,south shetland islands,2
2013,air pressure,2
2013,pelagic ecosystem,2
2013,top predator,2
2013,disturbance,2
2013,bottom-up forcing,2
2013,distribution shifts,2
2013,fulmarus glacialis,2
2013,habitat modeling,2
2013,population trend,2
2013,climate change models,2
2013,surface air temperature,2
2013,rossby wave source,2
2013,eddy activity,2
2013,tropical forcing,2
2013,ecklonia radiata,2
2013,east australian current,2
2013,morphology,2
2013,reanalyses,2
2013,meridional heat transport,2
2013,overturning circulation,2
2013,hadley cell,2
2013,compensation,2
2013,heterotrophic nitrogen fixation,2
2013,nifh expression,2
2013,direct sediment n-2 fluxes,2
2013,multi-site statistical downscaling,2
2013,projected temperatures,2
2013,southern quebec,2
2013,astronomical cycle,2
2013,bedded chert,2
2013,chaos,2
2013,eccentricity,2
2013,earth-mars secular resonance,2
2013,triassic-jurassic,2
2013,high-head,2
2013,hydropower,2
2013,simulation model,2
2013,historical climatic oscillations,2
2013,multiproxy approach,2
2013,marine acidification,2
2013,furcellaria lumbricalis,2
2013,ulva intestinalis,2
2013,fucus vesiculosus,2
2013,net primary production,2
2013,early anthropogenic hypothesis,2
2013,pre-industrial agriculture,2
2013,land-use change,2
2013,isopod,2
2013,paradella dianae,2
2013,interspecific interaction,2
2013,ecosystem dynamics,2
2013,cultivation effect,2
2013,predator-prey reversal,2
2013,spatial heterogeneity,2
2013,cod,2
2013,gadus morhua,2
2013,european hake,2
2013,merluccius merluccius,2
2013,pollock,2
2013,theragra chalcogramma,2
2013,leslie matrix,2
2013,ocean observing,2
2013,climate monitoring,2
2013,carbon stock,2
2013,co2 sensitivity,2
2013,mangrove forest,2
2013,adana basin,2
2013,calcareous nannofloral fluctuation,2
2013,well log,2
2013,turkey,2
2013,coastal governance,2
2013,risk assessment,2
2013,amazon,2
2013,orchidee,2
2013,streamflow extreme,2
2013,co2 emission pathways,2
2013,overshoot,2
2013,global modelling study,2
2013,global climate modeling,2
2013,particles and aerosols,2
2013,subtropical jet,2
2013,marine ecosystem,2
2013,adaptive bleaching hypothesis,2
2013,community change,2
2013,vallesian,2
2013,terrestrial crisis,2
2013,mammalian turnover,2
2013,extinction event,2
2013,polar ice sheets,2
2013,isostatic adjustment,2
2013,sedimentary basins,2
2013,depositional systems,2
2013,marine sedimentation,2
2013,earth history,2
2013,pelagic community,2
2013,carbon export,2
2013,reaction norm,2
2013,harmful algal blooms,2
2013,evolutionary rate,2
2013,resistance,2
2013,interactions,2
2013,oceans,2
2013,microbial,2
2013,mesopelagic,2
2013,aquaculture,2
2013,meridionaloverturning,2
2013,prediction,2
2013,temporal trends,2
2013,rhincodon typus,2
2013,tuna purse-seine fisheries,2
2013,generalized linear mixed-effects models,2
2013,satellite data,2
2013,mineral dust,2
2013,bulk composition,2
2013,source area,2
2013,northern africa,2
2013,arctowski station,2
2013,alien species,2
2013,human impact,2
2013,invertebrates,2
2013,black-legged kittiwake,2
2013,steller sea lion,2
2013,forage fish,2
2013,capelin,2
2013,60-year cycle,2
2013,prey relative occurrence,2
2013,seabird abundances,2
2013,breeding distribution,2
2013,danco coast,2
2013,gibraltar net water flux,2
2013,ocean mass change,2
2013,water cycle,2
2013,tropical indian ocean,2
2013,rossby waves,2
2013,long-term trends,2
2013,wave direction,2
2013,tropical pacific,2
2013,insolation forcing,2
2013,sedimentary nitrogen isotopes,2
2013,ocean drilling program,2
2013,"leg 119, site 745",2
2013,climatic parameters,2
2013,global warming impacts,2
2013,climatic identity,2
2013,survival,2
2013,environmental versus maternal effects,2
2013,integrated modelling,2
2013,time-varying selection,2
2013,seasonal variation,2
2013,charcoal,2
2013,dinoflagellate,2
2013,particle size,2
2013,vegetation,2
2013,eemian,2
2013,orography change,2
2013,eocene-oligocene transition,2
2013,shallow-water carbonates,2
2013,carbon-isotope stratigraphy,2
2013,strontium-isotope stratigraphy,2
2013,sea-level changes,2
2013,equatorial pacific,2
2013,larval ecology,2
2013,settlement,2
2013,metamorphosis,2
2013,crustose coralline algae,2
2013,atlantic salmon,2
2013,isoscape,2
2013,tracking,2
2013,condition factor,2
2013,planktic foraminifera shell preservation,2
2013,calcium carbonate dissolution,2
2013,the fram strait,2
2012,metabolism,2
2012,benthos,2
2012,macroecology,2
2012,ecosystem function,2
2012,oxygen stable isotopes,2
2012,early holocene,2
2012,lake level fluctuation,2
2012,proglacial lake agassiz,2
2012,outburst floods,2
2012,climate change,2
2012,nutrients,2
2012,estuaries,2
2012,biogeochemistry,2
2012,eutrophication,2
2012,climate-change,2
2012,iron,2
2012,polynya,2
2012,primary production,2
2012,sea ice,2
2012,amundsen sea,2
2012,antarctica,2
2012,geoengineering,2
2012,governance,2
2012,uncertainty,2
2012,runaway greenhouse,2
2012,radiation limit,2
2012,water vapour,2
2012,dangerous climate change,2
2012,tipping point,2
2012,venus,2
2012,ocean acidification,2
2012,carbonate chemistry system,2
2012,ph impacts,2
2012,carbon dioxide removal,2
2012,solar radiation management,2
2012,peatland geoengineering,2
2012,carbon sequestration,2
2012,phenolic compounds,2
2012,inhibition,2
2012,decomposition,2
2012,enzymic latch,2
2012,coral health,2
2012,reef-building coral families,2
2012,caribbean sea,2
2012,pacific ocean,2
2012,generalized linear mixed model,2
2012,infectious diseases,2
2012,coral disease prevalence,2
2012,horton plains,2
2012,pollen,2
2012,climate,2
2012,rice and hunter-gatherers,2
2012,astrobiology,2
2012,planets and satellites: general,2
2012,krithe,2
2012,mg/ca,2
2012,ostracod,2
2012,paleoclimatology,2
2012,paleotemperature,2
2012,proxy,2
2012,mg/ca paleothermometry,2
2012,paleoclimate modeling,2
2012,bonaire basin,2
2012,heinrich event,2
2012,sea surface temperature,2
2012,bioinvasion,2
2012,antarctic ecosystems,2
2012,microorganisms,2
2012,propagules,2
2012,monsoon,2
2012,weather patterns,2
2012,indian ocean,2
2012,south asia,2
2012,climate (change),2
2012,water resources,2
2012,vulnerability,2
2012,agriculture,2
2012,semiarid regions,2
2012,reservoir systems,2
2012,discharge,2
2012,maturation,2
2012,norway,2
2012,salmo salar,2
2012,perfluorinated chemicals,2
2012,lake,2
2012,transport pathways,2
2012,snow,2
2012,water,2
2012,sediments,2
2012,arctic char,2
2012,zooplankton,2
2012,meromictic,2
2012,lake sediment,2
2012,palaeoclimate,2
2012,palaeoenvironment,2
2012,holocene,2
2012,middle atlas,2
2012,morocco,2
2012,grace-tws,2
2012,ica,2
2012,signal separation,2
2012,australia,2
2012,advanced microwave scanning radiometer for the earth observing system (amsr-e),2
2012,passive microwave,2
2012,soil moisture and ocean salinity (smos),2
2012,soil moisture,2
2012,groundwater storage trends,2
2012,droughts,2
2012,baseflow,2
2012,north american deserts,2
2012,hydrology,2
2012,tropical cyclone,2
2012,southern south china sea,2
2012,enso,2
2012,genesis potential index,2
2012,ocean carbon cycle model,2
2012,air-sea co2 flux,2
2012,anthropogenic carbon,2
2012,ph value,2
2012,dimethylsulphide (dms),2
2012,dimethylsulphoniopropionate (dmsp),2
2012,macroalgae,2
2012,ulva lactuca,2
2012,ulva clathrata,2
2012,dimethylsulphide,2
2012,aerosols,2
2012,coral bleaching,2
2012,ocean thermostat,2
2012,solar radiation,2
2012,abc transporter,2
2012,bcct transporter,2
2012,ddd genes,2
2012,dmsp,2
2012,halomonas,2
2012,marinomonas,2
2012,roseovarius,2
2012,sulfitobacter,2
2012,dms measurements,2
2012,dms modelling,2
2012,marine sulphur cycle,2
2012,ocean station papa (osp),2
2012,polycentric systems,2
2012,adaptive governance,2
2012,global environmental change,2
2012,planetary boundaries,2
2012,biodiversity,2
2012,analysis of molecular variance (amova),2
2012,bottleneck,2
2012,isolation by distance,2
2012,lontra canadensis,2
2012,probability of identity,2
2012,structure,2
2012,climate modeling,2
2012,climate variability,2
2012,ocean eddies,2
2012,arctic melt-season transitions,2
2012,atmosphere-sea ice interactions,2
2012,surface energy budget,2
2012,sheba data,2
2012,arctic synoptic events,2
2012,mesoamerica,2
2012,montezuma baldcypress,2
2012,tree rings,2
2012,pdsi,2
2012,monsoons,2
2012,orbital forcing,2
2012,ocean feedback,2
2012,palaeoclimate modelling intercomparison project,2
2012,coupled ocean-atmosphere simulations,2
2012,mid-holocene climates,2
2012,palaeoclimate reconstructions,2
2012,middle pleistocene transition,2
2012,southern ocean stratification,2
2012,carbon cycle,2
2012,boron,2
2012,planktic foraminifera,2
2012,seawater carbonate system,2
2012,ph proxy,2
2012,paleo-pco(2),2
2012,tropical atlantic variability,2
2012,atlantic-pacific connection,2
2012,sea level,2
2012,mediterranean,2
2012,atmospheric forcing,2
2012,hindcast,2
2012,altimetry,2
2012,temperature,2
2012,salinity,2
2012,modelling,2
2012,deep-water formation,2
2012,transports,2
2012,circulation,2
2012,mediterranean sea,2
2012,climatic changes,2
2012,glacial oscillations,2
2012,box models,2
2012,oceanic co2,2
2012,atmosphere-ocean models,2
2012,baltic sea,2
2012,sprat,2
2012,downscaling,2
2012,ph,2
2012,co2,2
2012,cod,2
2012,herring,2
2012,mytilus,2
2012,spring bloom,2
2012,phytoplankton,2
2012,skagerrak,2
2012,kattegat,2
2012,global summer monsoon precipitation,2
2012,northern hemisphere summer monsoon precipitation,2
2012,southern hemisphere summer monsoon precipitation,2
2012,past millennium,2
2012,centennial time scale,2
2012,multi-decadal time scale,2
2012,tropical convection,2
2012,rainfall pattern,2
2012,tibetan plateau thermal forcing,2
2012,positive feedback mechanism,2
2012,vorticity balance,2
2012,global warming,2
2012,cariaco basin,2
2012,poc,2
2012,euphotic zone,2
2012,pits,2
2012,upwelling,2
2012,particulate organic carbon flux,2
2012,particulate inorganic carbon flux,2
2012,ipcc,2
2012,seabirds,2
2012,stochastic climate forecast,2
2012,stochastic matrix population model,2
2012,uncertainties,2
2012,calcification,2
2012,extinctions,2
2012,physiology,2
2012,population consequences,2
2012,production,2
2012,shallow co2 seeps,2
2012,coralline algae,2
2012,long-term experiments,2
2012,structural changes,2
2012,ecosystem studies,2
2012,essas,2
2012,globec,2
2012,imber,2
2012,subarctic seas,2
2012,currents,2
2012,demersal fish,2
2012,regime shift,2
2012,walleye pollock,2
2012,environmental changes,2
2012,fisheries catch composition,2
2012,marine ecosystem,2
2012,north pacific,2
2012,chukchi sea,2
2012,mesozooplankton community,2
2012,normalized biomass size spectra (nbss),2
2012,optical plankton counter (opc),2
2012,pacific water,2
2012,capelin,2
2012,diet,2
2012,newfoundland,2
2012,seabird,2
2012,timing of spawning,2
2012,barents sea,2
2012,trophic interactions,2
2012,holobiont,2
2012,bacteria,2
2012,coral,2
2012,microbial community,2
2012,adaptation,2
2012,aquaculture,2
2012,mitigation,2
2012,abundance distribution,2
2012,abundant-centre,2
2012,latitude,2
2012,ocean solutions,2
2012,species turnover,2
2012,nitrogen cycle,2
2012,chinese terrestrial ecosystem,2
2012,china sea,2
2012,antarctic silverfish,2
2012,biology,2
2012,ecology,2
2012,southern ocean,2
2012,anthropogenic co2,2
2012,ecological modelling,2
2012,fisheries,2
2012,physiological effects,2
2012,equator,2
2012,fossil,2
2012,latitudinal diversity gradient,2
2012,marine biogeography,2
2012,peak diversity,2
2012,species richness patterns,2
2012,tropics,2
2012,planktonic foraminifer,2
2012,arctic,2
2012,calcification rates,2
2012,zooplankton distribution,2
2012,copepods,2
2012,biomass,2
2012,ethiopia,2
2012,india,2
2012,oligocene,2
2012,silicic pyroclastics,2
2012,compensatory growth,2
2012,coral reef fish,2
2012,food availability,2
2012,parental effects,2
2012,survival,2
2012,north indian ocean,2
2012,best track,2
2012,patchiness,2
2012,lopc,2
2012,echosounding,2
2012,svalbard,2
2012,bacterial production,2
2012,bivalves,2
2012,sea-surface temperature,2
2012,near east,2
2012,palynology,2
2012,quantitative cilmate reconstructions,2
2012,antarctic,2
2012,brine,2
2012,biogenic halocarbons,2
2012,pigments,2
2012,ross sea,2
2012,body size,2
2012,deep sea,2
2012,metabolic rate,2
2012,organic carbon cycle,2
2012,ostracoda,2
2012,paleocene-eocene thermal maximum,2
2012,respiration,2
2012,climate modelling,2
2012,global analysis,2
2012,ice-rafting event,2
2012,north atlantic,2
2012,circulation response to freshwater forcing,2
2012,rapid glacial climate change,2
2012,paleoclimate,2
2012,millennial-scale variability,2
2012,glacial period,2
2012,ice cores,2
2012,talos dome,2
2012,global coupled model simulations,2
2012,coupled model intercomparison project phase 5,2
2012,cancun pledge,2
2012,climate ethics,2
2012,loggerhead sea turtles,2
2012,mtdna,2
2012,lagrangian buoy trajectories,2
2012,particle tracking,2
2012,storm tracks,2
2012,mixed stock analysis,2
2012,regional hydrological change,2
2012,coastal region,2
2012,adaptation of water management,2
2012,participatory process,2
2012,habitat change,2
2012,odobenus rosmarus divergens,2
2012,scenario analyses,2
2012,subsistence harvest and culture,2
2012,anthropogenic impacts,2
2012,climate changes,2
2012,river discharge,2
2012,geomorphology,2
2012,coastal zone biomes,2
2012,north atlantic oscillation index,2
2012,seine river watershed,2
2012,inter-annual climate fluctuations,2
2012,precipitation variability,2
2012,continuous wavelet transform,2
2012,segmentation,2
2012,biogeochemical cycles,2
2012,environmental change,2
2012,rivers,2
2012,wetlands,2
2012,decadal shift,2
2012,meiyu belt,2
2012,sst,2
2012,regional climate model,2
2012,numerical experiment,2
2012,aerosol direct radiative forcing,2
2012,moisture-advection feedback,2
2012,boron isotopes,2
2012,middle miocene,2
2012,pco(2),2
2012,stochastic wave models,2
2012,effects of climate change,2
2012,ship structural loads,2
2012,maritime safety,2
2012,stochastic processes,2
2012,ocean engineering,2
2012,extreme climate,2
2012,future climate change,2
2012,east asian climate,2
2012,high resolution model,2
2012,climate classification,2
2012,mass-balance model,2
2012,ecological network analysis,2
2012,ecosystem functioning,2
2012,physical forcing,2
2012,estuaries comparison,2
2012,semi-enclosed systems,2
2012,global climate model ensembles,2
2012,dynamic linear models,2
2012,eof analysis,2
2012,ocean index,2
2012,vertical distribution of bc,2
2012,local sources,2
2012,static stability,2
2012,trajectory analysis,2
2012,atlantic ocean,2
2012,meridional overturning,2
2012,overflow physics,2
2012,mediterranean outflow,2
2012,iberian margin,2
2012,paleoceanography,2
2012,diurnal cycle,2
2012,coupled climate model,2
2012,el nino-southern oscillation,2
2012,ocean-atmosphere interactions,2
2012,indian summer monsoon,2
2012,intra-daily sst variability,2
2012,precipitation,2
2012,climate models,2
2012,dynamical regime,2
2012,indian monsoon,2
2012,el nino,2
2012,indian ocean dipole,2
2012,climate shift,2
2012,extreme precipitation,2
2012,high resolution climate,2
2012,cluster analysis,2
2012,wrf,2
2012,arpege,2
2012,climate sensitivity,2
2012,hydrological cycle,2
2012,radiative feedbacks,2
2012,climate indices,2
2012,surface temperature,2
2012,climate model simulations,2
2012,cmip3 data,2
2012,atlantic meridional overturning circulation,2
2012,north atlantic oscillation,2
2012,isopycnal,2
2012,decadal variability,2
2012,foraminifera,2
2012,photosynthesis,2
2012,molluscs,2
2012,calcium carbonate,2
2012,carbon dioxide,2
2012,groundwater,2
2012,carbon fluxes,2
2012,ecological networks,2
2012,land,2
2012,monitoring,2
2012,north america,2
2012,ocean,2
2012,policy,2
2012,nacp,2
2012,ocean waves,2
2012,passive microwave remote sensing,2
2012,sea surface electromagnetic scattering,2
2012,whitecaps,2
2012,wind speed,2
2012,protests,2
2012,diversity,2
2012,anoxic,2
2012,oxygen minimum zone,2
2012,18s rrna approach,2
2012,boosted regression trees,2
2012,cart,2
2012,classification trees,2
2012,coral reef biogeography,2
2012,environmental limits,2
2012,maxent,2
2012,maximum entropy,2
2012,sdm,2
2012,species distribution modelling,2
2012,drought,2
2012,hydroclimate,2
2012,intermountain west,2
2012,scale,2
2012,streamflow,2
2012,botanical exchanges,2
2012,environmental history,2
2012,ecological imperialism,2
2012,noncalcifying larvae,2
2012,ocean warming,2
2012,sea star,2
2012,california current,2
2012,community interactions,2
2012,mar models,2
2012,marine zooplankton,2
2012,time series analysis,2
2012,gyre,2
2012,aqua-modis,2
2012,chlorophyll-a,2
2012,mixed layer,2
2012,ascat,2
2012,antarctic circumpolar current,2
2012,ipcc ar4 gcms,2
2012,eddy parameterizations,2
2012,eddy-induced transports,2
2012,isopycnal diffusivity,2
2012,bongo net,2
2012,n70 net,2
2012,discovery investigations,2
2012,net comparison,2
2012,high arctic,2
2012,krill,2
2012,thysanoessa,2
2012,reproduction,2
2012,caribbean,2
2012,ecosystem,2
2012,local knowledge,2
2012,small island developing states,2
2012,deep chlorophyll maximum,2
2012,resource competition,2
2012,water column,2
2012,invasion threshold,2
2012,food web,2
2012,gammarus locusta,2
2012,littorina littorea,2
2012,marine,2
2012,mesograzer,2
2012,metabolic theory of ecology,2
2012,realistic biodiversity loss,2
2012,response-effect traits,2
2012,zostera marina,2
2012,non-permanent plots,2
2012,re-survey,2
2012,snowbeds,2
2012,species co-occurrence,2
2012,vegetation dynamics,2
2012,depensation,2
2012,fishery depletion,2
2012,fish stock recovery,2
2012,nototheniidae,2
2012,south shetland islands,2
2012,fram strait,2
2012,ip25,2
2012,middle pleistocene,2
2012,cold to warm climate,2
2012,terrestrial sequence,2
2012,herpetofauna,2
2012,western mediterranean,2
2012,iberian peninsula,2
2012,laurentide ice sheet,2
2012,last glacial maximum,2
2012,bolling-allerod,2
2012,canadian arctic archipelago,2
2012,ice sheet dynamics,2
2012,controlled moraines,2
2012,paleo-ice streams,2
2012,paleoglaciology,2
2012,glacial geomorphology,2
2012,river,2
2012,water discharge,2
2012,sediment load,2
2012,pearl river (zhujiang),2
2012,organic aerosol,2
2012,environment,2
2012,atmospheric rivers,2
2012,pluvial,2
2012,sediment,2
2012,california,2
2012,stable isotopes,2
2012,calcareous plankton,2
2012,ba/ca ratios,2
2012,central-eastern mediterranean,2
2012,d-o events,2
2012,heinrich events,2
2012,dansgaard-oeschger events,2
2012,u-37(k '),2
2012,tex86h,2
2012,ocean relaxation oscillations,2
2012,triassic,2
2012,latemar,2
2012,subaerial exposure,2
2012,carbonate platforms,2
2012,carbon and oxygen stable isotopes,2
2012,diagenesis,2
2012,stress,2
2012,heart rate,2
2012,habituation,2
2012,selection,2
2012,human disturbance,2
2012,long-term monitoring,2
2012,habitat model,2
2012,penguins,2
2012,polar front,2
2012,distribution shift,2
2012,ipcc climate models,2
2012,egg laying date,2
2012,longitudinal gradient,2
2012,ocean current,2
2012,phylogeography,2
2012,planktic foraminifer,2
2012,climate change and response,2
2012,radiative forcing,2
2012,solar forcing,2
2012,dry central andes,2
2012,fossil groundwater,2
2012,lowlands,2
2012,riparian ecosystems,2
2012,tamarugo,2
2012,central andean pluvial event,2
2012,scientometric,2
2012,temporal trend,2
2012,niche model,2
2012,coral calcification,2
2012,primary polyps,2
2012,symbiosis,2
2012,indian summer monsoon (ism),2
2012,ipcc models,2
2012,emission scenarios,2
2012,la nina,2
2012,mangroves,2
2012,eastern tropical pacific,2
2012,sea of japan,2
2012,benthic foraminifera,2
2012,indo-pacific warm pool,2
2012,tsushima current,2
2012,snowpack,2
2012,calcite,2
2012,oxygen,2
2012,isotopes,2
2012,alpine,2
2012,lakes,2
2012,colorado,2
2012,archaea,2
2012,branched gdgts,2
2012,crenarchaeol,2
2012,in situ production,2
2012,isoprenoid gdgts,2
2012,oceans,2
2012,albedo,2
2012,surface roughness,2
2012,amazon,2
2012,itcz,2
2012,south america,2
2012,climatic models,2
2012,climate of eurasia,2
2012,atlantic oscillation,2
2012,arctic ice,2
2012,numerical modeling,2
2012,oil spill,2
2012,eulerian tracer,2
2012,fairway design,2
2012,coastal protection,2
2012,climate warming,2
2012,harvest management,2
2012,high temperatures,2
2012,maturation and osmoregulation,2
2012,physiological biopsy,2
2012,telemetry,2
2012,canada,2
2012,ice-free,2
2012,military,2
2012,national security,2
2012,oil exploration,2
2012,permafrost,2
2012,russia,2
2012,united states,2
2012,northern sea route,2
2012,fallout monitoring,2
2012,fukushima,2
2012,nuclear weapons,2
2012,nuclear winter,2
2012,radiocarbon,2
2012,alpha-hexachlorocyclohexane,2
2012,air-water gas exchange,2
2012,whitman two-film model,2
2012,micrometeorology,2
2012,flux,2
2012,international polar year,2
2012,pdo,2
2012,nao,2
2012,ao,2
2012,global climate model projections,2
2012,cmip3,2
2012,ancient dna,2
2012,mammoth,2
2012,extinction,2
2012,conservation genetics,2
2012,inference,2
2012,greenland,2
2012,quaternary,2
2012,macrofossils,2
2012,paleoecology,2
2012,deglaciation chronology,2
2012,relative sea-level changes,2
2012,organic-walled dinoflagellate cysts,2
2012,organic carbon,2
2012,degradation,2
2012,antarctic peninsula,2
2012,hplc,2
2012,chemtax,2
2012,amoc,2
2012,kelvin wave,2
2012,rossby wave,2
2012,sardine,2
2012,anchovy,2
2012,regime indicator series,2
2012,thermohaline,2
2012,teleconnections,2
2012,bryde's whale,2
2012,balaenoptera edeni,2
2012,seasonality,2
2012,range expansion,2
